id_l,id_r,panda_label,panda_soft_label
1643,5684,-1,7.050574245865882e-05
1643,5685,-1,7.050574245865882e-05
1643,5686,-1,7.050574245865882e-05
567,8717,-1,8.37703263833133e-08
567,8718,-1,8.37703263833133e-08
567,8719,-1,8.37703263833133e-08
567,8720,-1,8.37703263833133e-08
567,8721,-1,8.37703263833133e-08
1002,3385,-1,1.7917596139925853e-06
1002,3386,-1,1.7917596139925853e-06
1002,3387,-1,1.7917596139925853e-06
32,12414,-1,8.37703263833133e-08
32,12415,-1,8.37703263833133e-08
109,3166,-1,8.37703263833133e-08
611,10503,-1,1.7917596139925853e-06
494,6311,-1,7.050574245865882e-05
301,1135,-1,8.37703263833133e-08
991,1565,-1,1.7917596139925853e-06
991,1566,-1,1.7917596139925853e-06
1855,2321,-1,1.7917596139925853e-06
1855,2322,-1,1.7917596139925853e-06
1855,2323,-1,1.7917596139925853e-06
503,14443,-1,8.37703263833133e-08
653,7511,-1,1.7917596139925853e-06
1206,15436,-1,8.242534336096369e-09
1206,15437,-1,8.242534336096369e-09
1694,1593,-1,0.005363745065273259
1694,1594,-1,0.005363745065273259
473,13787,-1,1.7917596139925853e-06
473,13788,-1,1.7917596139925853e-06
473,13789,-1,1.7917596139925853e-06
473,13790,-1,1.7917596139925853e-06
1280,3144,-1,8.242534336096369e-09
1280,3145,-1,8.242534336096369e-09
1280,3146,-1,8.242534336096369e-09
1819,13868,-1,1.7917596139925853e-06
1057,6787,-1,1.7917596139925853e-06
1821,1558,-1,0.006507377736276
1821,1559,-1,0.006507377736276
518,8515,-1,1.7917596139925853e-06
623,9100,-1,6.260979015856541e-08
1500,1565,-1,8.242534336096369e-09
1500,1566,-1,8.242534336096369e-09
1834,9126,-1,1.7917596139925853e-06
1834,9127,-1,1.7917596139925853e-06
1834,9128,-1,1.7917596139925853e-06
1834,9129,-1,1.7917596139925853e-06
792,4215,-1,8.37703263833133e-08
797,4166,-1,8.37703263833133e-08
797,4167,-1,8.37703263833133e-08
797,4168,-1,8.37703263833133e-08
1041,9559,-1,8.242534336096369e-09
1188,11840,-1,8.242534336096369e-09
1188,11841,-1,8.242534336096369e-09
975,16815,-1,3.0306669101636024e-06
433,2652,-1,1.7917596139925853e-06
718,8188,-1,1.7917596139925853e-06
1793,1507,-1,0.005363745065273259
1178,4591,-1,8.242534336096369e-09
1178,4589,-1,8.242534336096369e-09
1178,4590,-1,8.242534336096369e-09
240,13335,-1,1.7917596139925853e-06
240,13336,-1,1.7917596139925853e-06
1329,14826,-1,8.242534336096369e-09
1329,14827,-1,8.242534336096369e-09
655,15835,-1,0.06272566243667407
655,15836,-1,0.06272566243667407
655,15837,-1,0.06272566243667407
1180,4659,-1,1.7917596139925853e-06
1180,4660,-1,1.7917596139925853e-06
949,9559,-1,8.242534336096369e-09
1001,7917,-1,1.7917596139925853e-06
1001,7918,-1,1.7917596139925853e-06
1001,7919,-1,1.7917596139925853e-06
1001,7920,-1,1.7917596139925853e-06
1001,7921,-1,1.7917596139925853e-06
1001,7922,-1,1.7917596139925853e-06
1001,7923,-1,1.7917596139925853e-06
1001,7924,-1,1.7917596139925853e-06
262,6294,-1,8.37703263833133e-08
1863,9883,-1,1.7917596139925853e-06
635,1341,-1,1.7917596139925853e-06
635,1342,-1,1.7917596139925853e-06
66,117,-1,8.37703263833133e-08
66,119,-1,8.37703263833133e-08
67,117,-1,8.37703263833133e-08
67,119,-1,8.37703263833133e-08
88,3252,-1,1.7917596139925853e-06
88,3253,-1,1.7917596139925853e-06
1018,5776,-1,1.7917596139925853e-06
1018,5778,-1,1.7917596139925853e-06
1018,5780,-1,1.7917596139925853e-06
1018,5782,-1,1.7917596139925853e-06
937,3749,-1,1.7917596139925853e-06
1309,6559,-1,8.242534336096369e-09
1309,6560,-1,8.242534336096369e-09
483,4414,-1,8.37703263833133e-08
483,4415,-1,8.37703263833133e-08
483,4411,-1,8.37703263833133e-08
483,4412,-1,8.37703263833133e-08
483,4413,-1,8.37703263833133e-08
1077,5698,-1,1.7917596139925853e-06
1077,5699,-1,1.7917596139925853e-06
566,1629,-1,1.7917596139925853e-06
566,1630,-1,1.7917596139925853e-06
566,1631,-1,1.7917596139925853e-06
1634,4403,-1,1.7917596139925853e-06
1634,4404,-1,1.7917596139925853e-06
1634,4406,-1,1.7917596139925853e-06
1634,4405,-1,1.7917596139925853e-06
811,12362,-1,8.37703263833133e-08
1459,12464,-1,8.242534336096369e-09
497,6307,-1,8.37703263833133e-08
1167,14447,-1,8.242534336096369e-09
1598,15303,-1,1.7917596139925853e-06
1598,15304,-1,1.7917596139925853e-06
240,13337,-1,1.7917596139925853e-06
240,13338,-1,1.7917596139925853e-06
240,13339,-1,1.7917596139925853e-06
240,13340,-1,1.7917596139925853e-06
1186,8155,-1,8.242534336096369e-09
411,7987,-1,1.7917596139925853e-06
411,7988,-1,1.7917596139925853e-06
1083,5631,-1,0.005363745065273259
1083,5632,-1,0.005363745065273259
1083,5633,-1,0.005363745065273259
1083,5634,-1,0.005363745065273259
559,16883,-1,1.7917596139925853e-06
559,16884,-1,1.7917596139925853e-06
559,16885,-1,1.7917596139925853e-06
559,16886,-1,1.7917596139925853e-06
559,16887,-1,1.7917596139925853e-06
417,1363,-1,1.7917596139925853e-06
1533,15515,-1,8.242534336096369e-09
876,6504,-1,3.2965783510884724e-06
876,6502,-1,3.2965783510884724e-06
215,336,-1,1.7917596139925853e-06
215,357,-1,1.7917596139925853e-06
1477,14852,-1,2.5215187212890593e-06
471,1036,-1,1.7917596139925853e-06
471,1039,-1,1.7917596139925853e-06
1399,5415,-1,8.242534336096369e-09
1399,5416,-1,8.242534336096369e-09
1399,5417,-1,8.242534336096369e-09
1399,5418,-1,8.242534336096369e-09
1399,5419,-1,8.242534336096369e-09
1244,5751,-1,1.7917596139925853e-06
1244,5752,-1,1.7917596139925853e-06
331,144,-1,1.7917596139925853e-06
254,12231,-1,7.050574245865882e-05
254,12232,-1,7.050574245865882e-05
254,12233,-1,7.050574245865882e-05
254,12234,-1,7.050574245865882e-05
1695,1623,-1,7.050574245865882e-05
1127,8257,-1,1.7917596139925853e-06
1127,8258,-1,1.7917596139925853e-06
1693,1589,-1,0.005363745065273259
760,13517,-1,8.37703263833133e-08
760,13518,-1,8.37703263833133e-08
760,13519,-1,8.37703263833133e-08
1462,12432,-1,8.242534336096369e-09
1462,12433,-1,8.242534336096369e-09
1462,12434,-1,8.242534336096369e-09
862,8610,-1,8.37703263833133e-08
1171,15300,-1,8.242534336096369e-09
1171,15301,-1,8.242534336096369e-09
196,5925,-1,8.37703263833133e-08
196,5926,-1,8.37703263833133e-08
196,5927,-1,8.37703263833133e-08
196,5928,-1,8.37703263833133e-08
1630,3144,-1,7.050574245865882e-05
1630,3145,-1,7.050574245865882e-05
1630,3146,-1,7.050574245865882e-05
1732,1263,-1,7.050574245865882e-05
1732,1264,-1,7.050574245865882e-05
1732,1265,-1,7.050574245865882e-05
367,8642,-1,8.37703263833133e-08
237,8357,-1,8.37703263833133e-08
237,8358,-1,8.37703263833133e-08
237,8359,-1,8.37703263833133e-08
503,14442,-1,8.37703263833133e-08
1455,9559,-1,8.242534336096369e-09
1489,6941,-1,2.1762916944156335e-06
1489,6942,-1,2.1762916944156335e-06
1489,6943,-1,2.1762916944156335e-06
1489,6944,-1,2.1762916944156335e-06
1489,6945,-1,2.1762916944156335e-06
1675,14948,-1,1.7917596139925853e-06
1462,3186,-1,8.242534336096369e-09
1462,3187,-1,8.242534336096369e-09
1462,3188,-1,8.242534336096369e-09
1462,3189,-1,8.242534336096369e-09
1853,4612,-1,1.7917596139925853e-06
1696,1593,-1,7.050574245865882e-05
1696,1594,-1,7.050574245865882e-05
652,5625,0,0.5
652,5626,0,0.5
773,8907,-1,8.37703263833133e-08
773,8908,-1,8.37703263833133e-08
773,8909,-1,8.37703263833133e-08
773,8910,-1,8.37703263833133e-08
958,15620,-1,8.242534336096369e-09
958,15621,-1,8.242534336096369e-09
958,15622,-1,8.242534336096369e-09
211,10475,-1,1.7917596139925853e-06
211,10477,-1,1.7917596139925853e-06
211,10479,-1,1.7917596139925853e-06
211,10480,-1,1.7917596139925853e-06
1463,16508,-1,8.242534336096369e-09
601,2310,-1,1.7917596139925853e-06
601,2311,-1,1.7917596139925853e-06
938,2266,0,0.5
1591,4100,-1,1.7917596139925853e-06
1591,4101,-1,1.7917596139925853e-06
144,10354,-1,8.37703263833133e-08
144,10353,-1,8.37703263833133e-08
586,4213,-1,1.7917596139925853e-06
586,4214,-1,1.7917596139925853e-06
586,4215,-1,1.7917596139925853e-06
586,4216,-1,1.7917596139925853e-06
16,1831,-1,8.37703263833133e-08
16,1832,-1,8.37703263833133e-08
16,1833,-1,8.37703263833133e-08
1442,15114,-1,1.7917596139925853e-06
646,5625,0,0.5
646,5626,0,0.5
428,6477,-1,8.37703263833133e-08
428,6478,-1,8.37703263833133e-08
839,5962,-1,1.7917596139925853e-06
882,7927,-1,1.7917596139925853e-06
882,7928,-1,1.7917596139925853e-06
882,7929,-1,1.7917596139925853e-06
882,7930,-1,1.7917596139925853e-06
882,7931,-1,1.7917596139925853e-06
882,7932,-1,1.7917596139925853e-06
882,7933,-1,1.7917596139925853e-06
882,7935,-1,1.7917596139925853e-06
1502,1561,-1,8.242534336096369e-09
1423,10518,-1,3.2436591968836187e-07
1643,3756,-1,1.7917596139925853e-06
1643,3757,-1,1.7917596139925853e-06
1643,3758,-1,1.7917596139925853e-06
1643,3759,-1,1.7917596139925853e-06
299,8571,-1,1.7917596139925853e-06
1004,3385,-1,1.7917596139925853e-06
1004,3386,-1,1.7917596139925853e-06
1004,3387,-1,1.7917596139925853e-06
484,6571,-1,8.37703263833133e-08
484,6572,-1,8.37703263833133e-08
240,13333,-1,1.7917596139925853e-06
240,13334,-1,1.7917596139925853e-06
1787,1500,-1,0.005363745065273259
1787,1501,-1,0.005363745065273259
1442,2153,-1,1.7917596139925853e-06
1442,2154,-1,1.7917596139925853e-06
789,14166,-1,1.7917596139925853e-06
744,7124,-1,1.0174843262951392e-07
744,7125,-1,1.0174843262951392e-07
744,7126,-1,1.0174843262951392e-07
744,7127,-1,1.0174843262951392e-07
1442,15113,-1,1.7917596139925853e-06
901,6190,-1,8.37703263833133e-08
901,6191,-1,8.37703263833133e-08
1181,4659,-1,1.7917596139925853e-06
1181,4660,-1,1.7917596139925853e-06
292,2905,-1,8.37703263833133e-08
799,2596,-1,8.37703263833133e-08
799,2597,-1,8.37703263833133e-08
580,14714,-1,8.37703263833133e-08
1216,16442,-1,8.242534336096369e-09
1280,1351,-1,8.242534336096369e-09
1280,1354,-1,8.242534336096369e-09
1471,1266,-1,1.7917596139925853e-06
1471,1267,-1,1.7917596139925853e-06
1753,2674,-1,1.7917596139925853e-06
1753,2681,-1,1.7917596139925853e-06
1753,2682,-1,1.7917596139925853e-06
1753,2683,-1,1.7917596139925853e-06
1753,2684,-1,1.7917596139925853e-06
1753,2685,-1,1.7917596139925853e-06
1030,3749,-1,1.7917596139925853e-06
1826,4953,-1,0.0002317328497504127
1826,4954,-1,0.0002317328497504127
1433,16835,-1,1.7917596139925853e-06
1433,16836,-1,1.7917596139925853e-06
255,38,-1,0.0001370155137237181
255,42,-1,0.0001370155137237181
684,1378,-1,1.7917596139925853e-06
684,1379,-1,1.7917596139925853e-06
991,1567,-1,1.7917596139925853e-06
991,1568,-1,1.7917596139925853e-06
956,1568,-1,1.3941829405744823e-08
956,1567,-1,1.3941829405744823e-08
741,4501,-1,1.7917596139925853e-06
741,4502,-1,1.7917596139925853e-06
921,1896,-1,8.242534336096369e-09
921,1897,-1,8.242534336096369e-09
1592,2324,-1,8.242534336096369e-09
1592,2325,-1,8.242534336096369e-09
1828,2298,-1,7.050574245865882e-05
1828,2299,-1,7.050574245865882e-05
1828,2300,-1,7.050574245865882e-05
1828,2301,-1,7.050574245865882e-05
65,4623,-1,1.7917596139925853e-06
65,4625,-1,1.7917596139925853e-06
1702,0,-1,1.7917596139925853e-06
1702,3,-1,1.7917596139925853e-06
108,10759,-1,1.7917596139925853e-06
108,10760,-1,1.7917596139925853e-06
1802,64,-1,1.7917596139925853e-06
1802,66,-1,1.7917596139925853e-06
789,14181,-1,1.7917596139925853e-06
227,1247,-1,0.0001370155137237181
227,1248,-1,0.0001370155137237181
227,1254,-1,0.0001370155137237181
227,1255,-1,0.0001370155137237181
257,5837,-1,1.7917596139925853e-06
257,5838,-1,1.7917596139925853e-06
1014,9224,-1,1.7917596139925853e-06
740,11126,-1,1.7917596139925853e-06
740,11127,-1,1.7917596139925853e-06
1297,3463,-1,8.729828674352049e-05
1297,3464,-1,8.729828674352049e-05
38,2036,-1,8.37703263833133e-08
38,2040,-1,8.37703263833133e-08
1066,15771,-1,1.818633645966582e-08
1066,15772,-1,1.818633645966582e-08
113,4516,-1,8.37703263833133e-08
113,4517,-1,8.37703263833133e-08
907,11972,-1,1.7917596139925853e-06
907,11973,-1,1.7917596139925853e-06
167,16328,-1,1.7917596139925853e-06
167,16329,-1,1.7917596139925853e-06
167,16330,-1,1.7917596139925853e-06
167,16331,-1,1.7917596139925853e-06
167,16332,-1,1.7917596139925853e-06
167,16333,-1,1.7917596139925853e-06
301,14390,-1,8.37703263833133e-08
301,14393,-1,8.37703263833133e-08
1027,1632,-1,1.7917596139925853e-06
1027,1634,-1,1.7917596139925853e-06
1027,1636,-1,1.7917596139925853e-06
816,242,-1,8.37703263833133e-08
816,244,-1,8.37703263833133e-08
813,12428,-1,1.7917596139925853e-06
1643,5687,-1,7.050574245865882e-05
1527,15516,-1,3.7525493946028074e-06
1527,15517,-1,3.7525493946028074e-06
1619,5704,-1,1.7917596139925853e-06
1619,5705,-1,1.7917596139925853e-06
901,4460,-1,8.37703263833133e-08
901,4461,-1,8.37703263833133e-08
901,4462,-1,8.37703263833133e-08
901,4463,-1,8.37703263833133e-08
634,3099,-1,1.7917596139925853e-06
3,7149,-1,1.7917596139925853e-06
3,7150,-1,1.7917596139925853e-06
3,7151,-1,1.7917596139925853e-06
627,2404,-1,1.0174843262951392e-07
627,2406,-1,1.0174843262951392e-07
1289,6524,-1,8.242534336096369e-09
1799,1571,-1,7.050574245865882e-05
1515,15351,-1,8.242534336096369e-09
912,10692,-1,1.818633645966582e-08
912,10693,-1,1.818633645966582e-08
708,9968,-1,8.37703263833133e-08
708,9969,-1,8.37703263833133e-08
762,4875,-1,0.0001370155137237181
1266,10811,-1,1.7917596139925853e-06
1266,10814,-1,1.7917596139925853e-06
1266,10815,-1,1.7917596139925853e-06
956,1565,-1,1.3941829405744823e-08
956,1566,-1,1.3941829405744823e-08
1710,5495,-1,7.050574245865882e-05
1710,5496,-1,7.050574245865882e-05
991,1563,-1,1.7917596139925853e-06
991,1564,-1,1.7917596139925853e-06
207,9090,-1,0.0002187162288605302
207,9091,-1,0.0002187162288605302
1228,1632,-1,1.7917596139925853e-06
1228,1634,-1,1.7917596139925853e-06
1228,1636,-1,1.7917596139925853e-06
284,12232,-1,8.37703263833133e-08
284,12233,-1,8.37703263833133e-08
284,12234,-1,8.37703263833133e-08
856,7755,-1,1.7917596139925853e-06
856,7745,-1,1.7917596139925853e-06
1711,3167,-1,1.7917596139925853e-06
1531,6884,-1,2.218544181270536e-06
1531,6885,-1,2.218544181270536e-06
693,16847,-1,8.37703263833133e-08
693,16851,-1,8.37703263833133e-08
1300,1664,-1,2.218544181270536e-06
1300,1665,-1,2.218544181270536e-06
1010,2374,-1,1.7917596139925853e-06
1010,2375,-1,1.7917596139925853e-06
1010,2376,-1,1.7917596139925853e-06
1010,2377,-1,1.7917596139925853e-06
1010,2378,-1,1.7917596139925853e-06
1010,2379,-1,1.7917596139925853e-06
1010,2380,-1,1.7917596139925853e-06
1010,2381,-1,1.7917596139925853e-06
1010,2382,-1,1.7917596139925853e-06
1010,2383,-1,1.7917596139925853e-06
554,6467,-1,8.37703263833133e-08
554,6468,-1,8.37703263833133e-08
669,11265,-1,1.7917596139925853e-06
669,11266,-1,1.7917596139925853e-06
669,11267,-1,1.7917596139925853e-06
669,11268,-1,1.7917596139925853e-06
669,11269,-1,1.7917596139925853e-06
669,11270,-1,1.7917596139925853e-06
1655,2174,-1,7.050574245865882e-05
1655,2175,-1,7.050574245865882e-05
1655,2176,-1,7.050574245865882e-05
1655,2177,-1,7.050574245865882e-05
215,6936,-1,1.7917596139925853e-06
215,6938,-1,1.7917596139925853e-06
215,6940,-1,1.7917596139925853e-06
535,12594,-1,8.37703263833133e-08
535,12595,-1,8.37703263833133e-08
535,12596,-1,8.37703263833133e-08
535,12597,-1,8.37703263833133e-08
381,149,-1,8.37703263833133e-08
381,154,-1,8.37703263833133e-08
381,159,-1,8.37703263833133e-08
905,10968,-1,1.7917596139925853e-06
905,10973,-1,1.7917596139925853e-06
518,8524,-1,8.37703263833133e-08
812,13882,-1,8.37703263833133e-08
1279,3384,-1,8.242534336096369e-09
1242,16817,-1,1.7917596139925853e-06
208,9082,-1,3.0306669101636024e-06
208,9083,-1,3.0306669101636024e-06
208,9084,-1,3.0306669101636024e-06
1666,14509,-1,1.7917596139925853e-06
1245,1663,-1,1.7917596139925853e-06
1138,6467,-1,1.0205852512771703e-08
867,8231,-1,8.37703263833133e-08
867,8232,-1,8.37703263833133e-08
867,8233,-1,8.37703263833133e-08
864,8231,-1,8.37703263833133e-08
864,8232,-1,8.37703263833133e-08
864,8233,-1,8.37703263833133e-08
327,5166,-1,1.7917596139925853e-06
327,5167,-1,1.7917596139925853e-06
1126,2270,-1,1.7917596139925853e-06
1086,14474,-1,1.7917596139925853e-06
681,16353,-1,1.7917596139925853e-06
681,16354,-1,1.7917596139925853e-06
1278,8172,-1,8.242534336096369e-09
1278,8173,-1,8.242534336096369e-09
1278,8171,-1,8.242534336096369e-09
829,2759,0,0.5
332,14717,-1,1.7917596139925853e-06
796,6479,-1,8.37703263833133e-08
796,6480,-1,8.37703263833133e-08
796,6481,-1,8.37703263833133e-08
1316,15427,-1,1.7917596139925853e-06
1316,15428,-1,1.7917596139925853e-06
1316,15429,-1,1.7917596139925853e-06
170,10933,-1,8.37703263833133e-08
170,10934,-1,8.37703263833133e-08
960,7230,-1,8.242534336096369e-09
960,7231,-1,8.242534336096369e-09
960,7232,-1,8.242534336096369e-09
960,7233,-1,8.242534336096369e-09
960,7234,-1,8.242534336096369e-09
960,7235,-1,8.242534336096369e-09
960,7236,-1,8.242534336096369e-09
1009,2604,-1,1.7917596139925853e-06
853,7636,-1,1.7917596139925853e-06
1497,15051,-1,8.242534336096369e-09
142,6018,-1,8.37703263833133e-08
142,6019,-1,8.37703263833133e-08
515,15825,-1,8.37703263833133e-08
515,15826,-1,8.37703263833133e-08
515,15827,-1,8.37703263833133e-08
515,15828,-1,8.37703263833133e-08
1555,1244,-1,8.242534336096369e-09
1555,1245,-1,8.242534336096369e-09
1555,1246,-1,8.242534336096369e-09
1303,3471,-1,8.729828674352049e-05
1303,3472,-1,8.729828674352049e-05
1581,4622,-1,1.7917596139925853e-06
1581,4624,-1,1.7917596139925853e-06
1006,4601,-1,1.7917596139925853e-06
1006,4602,-1,1.7917596139925853e-06
303,3797,-1,8.37703263833133e-08
303,3799,-1,8.37703263833133e-08
303,3800,-1,8.37703263833133e-08
1480,1665,-1,8.242534336096369e-09
1480,1664,-1,8.242534336096369e-09
1681,6392,-1,1.7917596139925853e-06
1681,6393,-1,1.7917596139925853e-06
1681,6394,-1,1.7917596139925853e-06
1800,13868,-1,2.1762916944156335e-06
1800,13869,-1,2.1762916944156335e-06
1800,13870,-1,2.1762916944156335e-06
1531,2194,-1,8.242534336096369e-09
1531,2195,-1,8.242534336096369e-09
892,13172,-1,8.37703263833133e-08
171,11544,-1,1.7917596139925853e-06
863,8613,-1,8.37703263833133e-08
357,7869,-1,8.37703263833133e-08
357,7870,-1,8.37703263833133e-08
1626,2681,-1,1.7917596139925853e-06
1626,2682,-1,1.7917596139925853e-06
1626,2684,-1,1.7917596139925853e-06
1626,2685,-1,1.7917596139925853e-06
1330,14826,-1,8.242534336096369e-09
1330,14827,-1,8.242534336096369e-09
1068,6702,-1,8.37703263833133e-08
1068,6703,-1,8.37703263833133e-08
1068,6704,-1,8.37703263833133e-08
1543,4118,-1,8.242534336096369e-09
1543,4119,-1,8.242534336096369e-09
957,16009,-1,3.0306669101636024e-06
788,6378,-1,8.37703263833133e-08
244,11374,-1,3.2965783510884724e-06
244,11375,-1,3.2965783510884724e-06
1132,7550,-1,1.7917596139925853e-06
1132,7547,-1,1.7917596139925853e-06
1132,7548,-1,1.7917596139925853e-06
1132,7549,-1,1.7917596139925853e-06
1082,5647,-1,0.005363745065273259
1082,5649,-1,0.005363745065273259
1082,5650,-1,0.005363745065273259
1082,5651,-1,0.005363745065273259
1082,5653,-1,0.005363745065273259
1082,5655,-1,0.005363745065273259
1572,4122,-1,8.242534336096369e-09
1572,4123,-1,8.242534336096369e-09
1497,15047,-1,8.242534336096369e-09
1034,3280,-1,1.7917596139925853e-06
1034,3281,-1,1.7917596139925853e-06
1034,3282,-1,1.7917596139925853e-06
1034,3283,-1,1.7917596139925853e-06
1034,3284,-1,1.7917596139925853e-06
1034,3285,-1,1.7917596139925853e-06
1034,3286,-1,1.7917596139925853e-06
1034,3287,-1,1.7917596139925853e-06
1034,3288,-1,1.7917596139925853e-06
1034,3289,-1,1.7917596139925853e-06
906,12034,-1,8.37703263833133e-08
906,12035,-1,8.37703263833133e-08
906,12036,-1,8.37703263833133e-08
906,12033,-1,8.37703263833133e-08
1818,1518,-1,7.050574245865882e-05
1818,1519,-1,7.050574245865882e-05
326,8713,-1,8.37703263833133e-08
1578,10465,-1,1.7917596139925853e-06
1578,10466,-1,1.7917596139925853e-06
322,4464,-1,8.37703263833133e-08
322,4465,-1,8.37703263833133e-08
322,4466,-1,8.37703263833133e-08
322,4467,-1,8.37703263833133e-08
1831,2304,-1,0.00015555071526641642
1831,2305,-1,0.00015555071526641642
454,8324,-1,8.37703263833133e-08
454,8326,-1,8.37703263833133e-08
1563,8207,-1,8.242534336096369e-09
1677,1578,-1,7.050574245865882e-05
1814,4501,-1,1.7917596139925853e-06
1814,4502,-1,1.7917596139925853e-06
1804,1500,-1,7.050574245865882e-05
1804,1501,-1,7.050574245865882e-05
1805,1500,-1,7.050574245865882e-05
1805,1501,-1,7.050574245865882e-05
1740,6524,-1,2.1762916944156335e-06
1834,910,-1,1.7917596139925853e-06
1834,913,-1,1.7917596139925853e-06
194,9575,-1,8.37703263833133e-08
194,9576,-1,8.37703263833133e-08
578,10029,-1,8.37703263833133e-08
578,10030,-1,8.37703263833133e-08
578,10031,-1,8.37703263833133e-08
1764,3791,-1,1.7917596139925853e-06
145,8878,-1,1.7917596139925853e-06
145,8879,-1,1.7917596139925853e-06
862,8613,-1,8.37703263833133e-08
665,15876,-1,1.7917596139925853e-06
997,9224,-1,1.7917596139925853e-06
1831,2290,-1,7.050574245865882e-05
1831,2291,-1,7.050574245865882e-05
1607,10504,0,0.5
1607,10505,0,0.5
788,6373,-1,8.37703263833133e-08
788,6382,-1,8.37703263833133e-08
1202,16492,-1,8.242534336096369e-09
1202,16493,-1,8.242534336096369e-09
154,8958,-1,8.37703263833133e-08
154,8959,-1,8.37703263833133e-08
1120,1284,-1,0.0005478290533882758
1500,1561,-1,8.242534336096369e-09
1292,1363,-1,1.7917596139925853e-06
131,8963,-1,8.37703263833133e-08
131,8964,-1,8.37703263833133e-08
257,5839,-1,1.7917596139925853e-06
1155,2641,-1,1.7917596139925853e-06
1155,2642,-1,1.7917596139925853e-06
635,1345,-1,1.7917596139925853e-06
635,1346,-1,1.7917596139925853e-06
280,13333,-1,8.37703263833133e-08
280,13334,-1,8.37703263833133e-08
722,8885,-1,8.37703263833133e-08
722,8886,-1,8.37703263833133e-08
699,2732,-1,8.37703263833133e-08
699,2733,-1,8.37703263833133e-08
1057,6793,-1,1.7917596139925853e-06
1863,9892,-1,1.7917596139925853e-06
1863,9893,-1,1.7917596139925853e-06
280,13294,-1,8.37703263833133e-08
280,13296,-1,8.37703263833133e-08
1002,15197,-1,1.7917596139925853e-06
1002,15198,-1,1.7917596139925853e-06
1002,15199,-1,1.7917596139925853e-06
1002,15200,-1,1.7917596139925853e-06
1002,15201,-1,1.7917596139925853e-06
181,1533,-1,3.2965783510884724e-06
181,1534,-1,3.2965783510884724e-06
1125,13517,-1,1.7917596139925853e-06
1125,13518,-1,1.7917596139925853e-06
1125,13519,-1,1.7917596139925853e-06
375,14213,-1,8.37703263833133e-08
375,14214,-1,8.37703263833133e-08
1216,16447,-1,8.242534336096369e-09
804,12725,-1,1.7917596139925853e-06
804,12727,-1,1.7917596139925853e-06
1125,2438,-1,1.7917596139925853e-06
1125,2439,-1,1.7917596139925853e-06
1125,2440,-1,1.7917596139925853e-06
1125,2441,-1,1.7917596139925853e-06
1538,1280,-1,8.242534336096369e-09
1197,5392,-1,1.7917596139925853e-06
1197,5393,-1,1.7917596139925853e-06
1643,3785,-1,1.7917596139925853e-06
1643,3786,-1,1.7917596139925853e-06
1840,10467,-1,1.7917596139925853e-06
1840,10468,-1,1.7917596139925853e-06
1840,10469,-1,1.7917596139925853e-06
183,3840,-1,8.37703263833133e-08
697,6336,-1,8.37703263833133e-08
697,6337,-1,8.37703263833133e-08
377,7122,-1,8.37703263833133e-08
377,7123,-1,8.37703263833133e-08
1037,11034,-1,8.242534336096369e-09
1037,11035,-1,8.242534336096369e-09
1037,11036,-1,8.242534336096369e-09
1037,11037,-1,8.242534336096369e-09
863,8606,-1,8.37703263833133e-08
1114,5361,-1,7.050574245865882e-05
1114,5362,-1,7.050574245865882e-05
1285,5487,-1,8.242534336096369e-09
1285,5488,-1,8.242534336096369e-09
1285,5486,-1,8.242534336096369e-09
1703,1352,-1,1.7917596139925853e-06
1703,1349,-1,1.7917596139925853e-06
1442,5749,-1,1.7917596139925853e-06
1442,5750,-1,1.7917596139925853e-06
441,12598,0,0.5
1121,2270,-1,0.001207932289347825
539,16735,-1,1.7917596139925853e-06
566,1632,-1,1.7917596139925853e-06
566,1634,-1,1.7917596139925853e-06
566,1636,-1,1.7917596139925853e-06
194,9577,-1,8.37703263833133e-08
194,9578,-1,8.37703263833133e-08
1444,2601,-1,0.0005478290533882758
1444,2602,-1,0.0005478290533882758
1444,2603,-1,0.0005478290533882758
823,12087,-1,8.37703263833133e-08
823,12088,-1,8.37703263833133e-08
1512,5212,-1,8.242534336096369e-09
1512,5213,-1,8.242534336096369e-09
218,3217,-1,1.7917596139925853e-06
218,3218,-1,1.7917596139925853e-06
218,3219,-1,1.7917596139925853e-06
218,3220,-1,1.7917596139925853e-06
614,5698,-1,1.7917596139925853e-06
614,5699,-1,1.7917596139925853e-06
1282,3824,-1,8.242534336096369e-09
1282,3825,-1,8.242534336096369e-09
1224,85,-1,8.242534336096369e-09
1224,87,-1,8.242534336096369e-09
1224,89,-1,8.242534336096369e-09
1224,91,-1,8.242534336096369e-09
1224,93,-1,8.242534336096369e-09
1224,95,-1,8.242534336096369e-09
1065,16340,-1,8.242534336096369e-09
1065,16341,-1,8.242534336096369e-09
1355,2880,-1,8.242534336096369e-09
1355,2885,-1,8.242534336096369e-09
1695,1595,-1,0.005363745065273259
1695,1596,-1,0.005363745065273259
774,2029,-1,8.37703263833133e-08
87,3252,-1,1.7917596139925853e-06
87,3253,-1,1.7917596139925853e-06
128,4583,-1,8.37703263833133e-08
128,4584,-1,8.37703263833133e-08
128,4585,-1,8.37703263833133e-08
128,4586,-1,8.37703263833133e-08
5,8128,-1,0.04023434902114129
1100,3515,-1,1.7917596139925853e-06
1100,3516,-1,1.7917596139925853e-06
1100,3517,-1,1.7917596139925853e-06
1200,10,-1,8.242534336096369e-09
1200,6,-1,8.242534336096369e-09
