id_l,id_r,panda_label,panda_soft_label
1384,15621,-1,4.795263873967413e-08
1384,15622,-1,4.795263873967413e-08
1831,2292,-1,0.000129323770715616
1831,2293,-1,0.000129323770715616
1831,2294,-1,0.000129323770715616
182,13527,-1,0.000129323770715616
182,13529,-1,0.000129323770715616
1693,1589,-1,0.006636361847653927
850,6498,-1,5.575885062824203e-06
850,6500,-1,5.575885062824203e-06
850,6501,-1,5.575885062824203e-06
1780,4930,-1,0.000129323770715616
1780,4931,-1,0.000129323770715616
1780,4932,-1,0.000129323770715616
1780,4933,-1,0.000129323770715616
1780,4934,-1,0.000129323770715616
1163,14162,-1,3.691050329904557e-08
1163,14163,-1,3.691050329904557e-08
194,9577,-1,2.956569889800443e-07
194,9578,-1,2.956569889800443e-07
184,6166,-1,2.956569889800443e-07
823,10893,-1,2.956569889800443e-07
1235,16745,-1,5.575885062824203e-06
1235,16746,-1,5.575885062824203e-06
1235,16747,-1,5.575885062824203e-06
1235,16748,-1,5.575885062824203e-06
1235,16749,-1,5.575885062824203e-06
1668,4599,-1,0.000129323770715616
1209,9185,-1,4.795263873967413e-08
991,1563,-1,5.575885062824203e-06
991,1564,-1,5.575885062824203e-06
901,4464,-1,6.858096507498553e-06
901,4465,-1,6.858096507498553e-06
901,4466,-1,6.858096507498553e-06
901,4467,-1,6.858096507498553e-06
1241,15024,0,0.5
1289,6525,-1,8.561855698016328e-07
1289,6526,-1,8.561855698016328e-07
134,13900,-1,2.956569889800443e-07
1489,6941,0,0.5
1489,6942,0,0.5
1489,6943,0,0.5
1489,6944,0,0.5
1489,6945,0,0.5
1663,2210,-1,0.000129323770715616
1663,2211,-1,0.000129323770715616
669,11265,-1,0.000129323770715616
669,11266,-1,0.000129323770715616
669,11267,-1,0.000129323770715616
669,11268,-1,0.000129323770715616
669,11269,-1,0.000129323770715616
669,11270,-1,0.000129323770715616
652,7511,-1,5.575885062824203e-06
983,15352,-1,0.000129323770715616
1170,9560,-1,3.691050329904557e-08
497,6315,-1,2.956569889800443e-07
497,6316,-1,2.956569889800443e-07
1507,16882,-1,4.795263873967413e-08
1483,6400,0,0.5
1483,6401,0,0.5
1483,6402,0,0.5
1456,3148,-1,3.691050329904557e-08
1456,3147,-1,3.691050329904557e-08
1456,3149,-1,3.691050329904557e-08
655,15870,-1,5.575885062824203e-06
655,15871,-1,5.575885062824203e-06
1063,16803,-1,3.691050329904557e-08
723,7968,-1,5.575885062824203e-06
723,7969,-1,5.575885062824203e-06
1800,13784,-1,5.575885062824203e-06
760,13517,-1,2.956569889800443e-07
760,13518,-1,2.956569889800443e-07
760,13519,-1,2.956569889800443e-07
1255,15520,-1,5.575885062824203e-06
1484,4407,0,0.5
958,15632,-1,3.691050329904557e-08
1467,11753,-1,4.795263873967413e-08
1467,11754,-1,4.795263873967413e-08
1467,11755,-1,4.795263873967413e-08
1467,11756,-1,4.795263873967413e-08
685,1374,-1,0.000129323770715616
685,1375,-1,0.000129323770715616
234,7942,-1,6.858096507498553e-06
234,7943,-1,6.858096507498553e-06
234,7944,-1,6.858096507498553e-06
234,7945,-1,6.858096507498553e-06
1209,9190,-1,4.795263873967413e-08
1209,9191,-1,4.795263873967413e-08
4,7152,-1,5.575885062824203e-06
887,8603,-1,2.956569889800443e-07
21,10353,-1,2.956569889800443e-07
21,10354,-1,2.956569889800443e-07
566,1642,-1,5.575885062824203e-06
566,1643,-1,5.575885062824203e-06
194,9575,-1,2.956569889800443e-07
194,9576,-1,2.956569889800443e-07
473,13790,-1,5.575885062824203e-06
473,13787,-1,5.575885062824203e-06
473,13788,-1,5.575885062824203e-06
473,13789,-1,5.575885062824203e-06
1336,1663,-1,4.795263873967413e-08
272,11540,-1,5.575885062824203e-06
272,11541,-1,5.575885062824203e-06
272,11542,-1,5.575885062824203e-06
1477,14851,-1,8.302991895054234e-06
1032,176,-1,9.954713010083289e-05
1032,178,-1,9.954713010083289e-05
1101,8103,-1,9.954713010083289e-05
1101,8104,-1,9.954713010083289e-05
1101,8105,-1,9.954713010083289e-05
1101,8106,-1,9.954713010083289e-05
1101,8107,-1,9.954713010083289e-05
620,2765,-1,5.575885062824203e-06
499,14446,-1,5.575885062824203e-06
499,14447,-1,5.575885062824203e-06
1809,13697,0,0.5
1809,13698,0,0.5
1809,13699,0,0.5
384,3246,-1,2.956569889800443e-07
384,3247,-1,2.956569889800443e-07
384,3248,-1,2.956569889800443e-07
384,3249,-1,2.956569889800443e-07
384,3250,-1,2.956569889800443e-07
888,8616,-1,6.858096507498553e-06
1327,5658,0,0.5
1327,5659,0,0.5
1327,5660,0,0.5
382,8156,-1,2.956569889800443e-07
1243,16810,-1,5.575885062824203e-06
893,9627,-1,5.575885062824203e-06
1203,14415,-1,4.795263873967413e-08
782,5546,-1,2.956569889800443e-07
782,5547,-1,2.956569889800443e-07
782,5548,-1,2.956569889800443e-07
782,5549,-1,2.956569889800443e-07
389,4113,-1,2.956569889800443e-07
389,4114,-1,2.956569889800443e-07
389,4115,-1,2.956569889800443e-07
1106,5369,0,0.5
1106,5370,0,0.5
492,12041,-1,5.575885062824203e-06
492,12042,-1,5.575885062824203e-06
1333,16878,-1,4.795263873967413e-08
723,2623,-1,5.575885062824203e-06
723,2624,-1,5.575885062824203e-06
1182,5486,-1,5.575885062824203e-06
1182,5487,-1,5.575885062824203e-06
1182,5488,-1,5.575885062824203e-06
840,7855,-1,2.956569889800443e-07
840,7856,-1,2.956569889800443e-07
1522,5724,-1,4.795263873967413e-08
1030,3748,0,0.5
1030,3747,0,0.5
1478,120,-1,3.691050329904557e-08
1478,126,-1,3.691050329904557e-08
1478,132,-1,3.691050329904557e-08
1478,138,-1,3.691050329904557e-08
437,2012,-1,0.006636361847653927
437,2013,-1,0.006636361847653927
1793,1506,-1,0.006636361847653927
125,1166,-1,6.858096507498553e-06
403,2766,-1,0.000129323770715616
403,2767,-1,0.000129323770715616
205,6068,-1,0.001252737486453955
205,6069,-1,0.001252737486453955
205,6070,-1,0.001252737486453955
205,6071,-1,0.001252737486453955
979,5722,0,0.5
979,5725,0,0.5
979,5726,0,0.5
743,4460,-1,1.527105066185777e-05
743,4461,-1,1.527105066185777e-05
743,4462,-1,1.527105066185777e-05
743,4463,-1,1.527105066185777e-05
1598,14473,-1,5.575885062824203e-06
1715,5480,-1,0.006636361847653927
1715,5481,-1,0.006636361847653927
658,7511,-1,5.575885062824203e-06
1030,3750,-1,5.575885062824203e-06
870,3228,-1,0.000129323770715616
812,2652,-1,2.956569889800443e-07
819,2597,-1,1.3308854469376763e-05
819,2598,-1,1.3308854469376763e-05
1401,11289,-1,4.795263873967413e-08
1401,11290,-1,4.795263873967413e-08
814,5883,-1,5.575885062824203e-06
107,5892,-1,2.956569889800443e-07
107,5899,-1,2.956569889800443e-07
1482,12344,-1,0.000129323770715616
385,15304,-1,2.956569889800443e-07
385,15305,-1,2.956569889800443e-07
1713,5396,-1,5.575885062824203e-06
716,9951,-1,5.575885062824203e-06
716,9952,-1,5.575885062824203e-06
716,9953,-1,5.575885062824203e-06
887,8605,-1,2.956569889800443e-07
735,8247,-1,2.956569889800443e-07
600,15351,-1,2.956569889800443e-07
549,14107,-1,5.575885062824203e-06
488,14448,-1,2.956569889800443e-07
488,14449,-1,2.956569889800443e-07
558,1694,-1,2.956569889800443e-07
558,1695,-1,2.956569889800443e-07
1409,16687,-1,0.0007109003047607822
398,8990,-1,2.956569889800443e-07
1716,2228,-1,5.575885062824203e-06
1716,2229,-1,5.575885062824203e-06
1716,2230,-1,5.575885062824203e-06
1716,2231,-1,5.575885062824203e-06
1716,2232,-1,5.575885062824203e-06
1206,15427,-1,4.795263873967413e-08
1206,15428,-1,4.795263873967413e-08
1206,15429,-1,4.795263873967413e-08
1133,9874,0,0.5
1133,9875,0,0.5
1792,13697,-1,5.575885062824203e-06
1792,13698,-1,5.575885062824203e-06
1792,13699,-1,5.575885062824203e-06
631,3099,-1,5.575885062824203e-06
715,9462,-1,6.858096507498553e-06
715,9463,-1,6.858096507498553e-06
93,220,-1,6.858096507498553e-06
93,223,-1,6.858096507498553e-06
567,8723,-1,2.956569889800443e-07
182,1056,0,0.5
182,1058,0,0.5
182,1060,0,0.5
723,2619,-1,5.575885062824203e-06
723,2620,-1,5.575885062824203e-06
723,2621,-1,5.575885062824203e-06
723,2622,-1,5.575885062824203e-06
1643,5704,-1,0.000129323770715616
1068,6709,-1,2.956569889800443e-07
605,16346,-1,5.575885062824203e-06
605,16347,-1,5.575885062824203e-06
1300,1666,-1,5.77028880943779e-06
1300,1667,-1,5.77028880943779e-06
1406,3955,-1,4.795263873967413e-08
1406,3956,-1,4.795263873967413e-08
1406,3957,-1,4.795263873967413e-08
1406,3958,-1,4.795263873967413e-08
1406,3963,-1,4.795263873967413e-08
1406,3953,-1,4.795263873967413e-08
1406,3954,-1,4.795263873967413e-08
1406,3960,-1,4.795263873967413e-08
1406,3961,-1,4.795263873967413e-08
1406,3962,-1,4.795263873967413e-08
1810,13868,-1,5.575885062824203e-06
1810,13869,-1,5.575885062824203e-06
1810,13870,-1,5.575885062824203e-06
354,7155,-1,2.956569889800443e-07
1377,6234,-1,8.561855698016328e-07
1377,6235,-1,8.561855698016328e-07
385,14473,-1,1.527105066185777e-05
534,15031,-1,6.858096507498553e-06
534,15032,-1,6.858096507498553e-06
420,4445,-1,2.956569889800443e-07
1216,16442,-1,4.795263873967413e-08
9,16355,-1,2.956569889800443e-07
9,16356,-1,2.956569889800443e-07
1268,9067,0,0.5
969,15620,-1,4.795263873967413e-08
969,15621,-1,4.795263873967413e-08
969,15622,-1,4.795263873967413e-08
34,15031,-1,0.000129323770715616
34,15032,-1,0.000129323770715616
722,8893,-1,5.575885062824203e-06
722,8895,-1,5.575885062824203e-06
722,8897,-1,5.575885062824203e-06
976,17030,-1,0.0006869660585763158
1140,2604,-1,5.575885062824203e-06
1599,6361,0,0.5
1599,6362,0,0.5
1599,6363,0,0.5
1030,3751,-1,5.575885062824203e-06
918,16896,-1,4.795263873967413e-08
1058,6895,-1,5.575885062824203e-06
983,2310,-1,0.0009645457329132221
983,2311,-1,0.0009645457329132221
335,1642,-1,5.575885062824203e-06
335,1643,-1,5.575885062824203e-06
959,2131,-1,3.691050329904557e-08
959,2132,-1,3.691050329904557e-08
770,1766,-1,2.956569889800443e-07
770,1768,-1,2.956569889800443e-07
977,16815,-1,1.3308854469376763e-05
380,1632,-1,5.575885062824203e-06
380,1636,-1,5.575885062824203e-06
306,14172,-1,0.010684254718167129
1279,4122,-1,3.691050329904557e-08
1279,4123,-1,3.691050329904557e-08
398,8980,-1,2.956569889800443e-07
398,8981,-1,2.956569889800443e-07
1023,3937,-1,5.575885062824203e-06
1023,3938,-1,5.575885062824203e-06
1023,3939,-1,5.575885062824203e-06
1023,3940,-1,5.575885062824203e-06
516,1037,-1,2.956569889800443e-07
516,1040,-1,2.956569889800443e-07
770,1776,-1,2.956569889800443e-07
770,1778,-1,2.956569889800443e-07
496,6307,-1,5.575885062824203e-06
476,168,-1,2.956569889800443e-07
476,170,-1,2.956569889800443e-07
476,172,-1,2.956569889800443e-07
476,174,-1,2.956569889800443e-07
326,8715,-1,5.575885062824203e-06
326,8716,-1,5.575885062824203e-06
65,1796,-1,0.000129323770715616
65,1797,-1,0.000129323770715616
497,6317,-1,2.956569889800443e-07
497,6318,-1,2.956569889800443e-07
184,6164,-1,2.956569889800443e-07
974,3994,-1,5.575885062824203e-06
974,3998,-1,5.575885062824203e-06
1763,15135,-1,2.2757556573349195e-07
1763,15136,-1,2.2757556573349195e-07
1763,15137,-1,2.2757556573349195e-07
703,1402,-1,5.575885062824203e-06
703,1403,-1,5.575885062824203e-06
703,1404,-1,5.575885062824203e-06
703,1405,-1,5.575885062824203e-06
703,1406,-1,5.575885062824203e-06
1235,12,-1,5.575885062824203e-06
826,16382,-1,2.956569889800443e-07
826,16383,-1,2.956569889800443e-07
826,16385,-1,2.956569889800443e-07
52,16313,-1,5.575885062824203e-06
863,8605,-1,2.956569889800443e-07
503,14448,-1,5.575885062824203e-06
503,14449,-1,5.575885062824203e-06
1563,8207,-1,3.691050329904557e-08
1015,14864,-1,0.001252737486453955
1015,14865,-1,0.001252737486453955
1429,6664,0,0.5
481,9419,-1,5.575885062824203e-06
481,9420,-1,5.575885062824203e-06
539,16733,-1,5.575885062824203e-06
900,1315,-1,0.000129323770715616
521,14635,-1,2.956569889800443e-07
521,14633,-1,2.956569889800443e-07
12,14744,-1,0.16921081040591604
62,1796,-1,6.858096507498553e-06
62,1797,-1,6.858096507498553e-06
63,1796,-1,6.858096507498553e-06
63,1797,-1,6.858096507498553e-06
1436,10098,-1,4.795263873967413e-08
486,5733,-1,6.858096507498553e-06
217,14740,-1,5.575885062824203e-06
217,14741,-1,5.575885062824203e-06
677,6723,-1,0.000129323770715616
677,6724,-1,0.000129323770715616
1594,2339,-1,4.795263873967413e-08
1594,2346,-1,4.795263873967413e-08
1242,16816,-1,5.575885062824203e-06
1823,13783,-1,5.575885062824203e-06
815,2597,-1,2.956569889800443e-07
815,2598,-1,2.956569889800443e-07
1064,16802,-1,3.691050329904557e-08
1064,16801,-1,3.691050329904557e-08
404,5708,-1,5.575885062824203e-06
1572,3383,-1,1.1123215234296987e-06
670,4837,-1,5.575885062824203e-06
796,6479,-1,6.858096507498553e-06
796,6480,-1,6.858096507498553e-06
796,6481,-1,6.858096507498553e-06
840,7853,-1,2.956569889800443e-07
840,7854,-1,2.956569889800443e-07
527,14237,-1,5.575885062824203e-06
1198,5486,-1,5.575885062824203e-06
1198,5487,-1,5.575885062824203e-06
1198,5488,-1,5.575885062824203e-06
56,15858,-1,5.575885062824203e-06
56,15859,-1,5.575885062824203e-06
56,15860,-1,5.575885062824203e-06
56,15861,-1,5.575885062824203e-06
56,15862,-1,5.575885062824203e-06
56,15863,-1,5.575885062824203e-06
56,15864,-1,5.575885062824203e-06
56,15865,-1,5.575885062824203e-06
957,16008,-1,1.3308854469376763e-05
670,4835,-1,5.575885062824203e-06
1611,15198,0,0.5
1611,15199,0,0.5
1611,15200,0,0.5
1611,15201,0,0.5
1611,15202,0,0.5
1399,5415,-1,3.691050329904557e-08
1399,5416,-1,3.691050329904557e-08
1399,5417,-1,3.691050329904557e-08
1399,5418,-1,3.691050329904557e-08
1399,5419,-1,3.691050329904557e-08
1448,8930,-1,3.691050329904557e-08
1448,8931,-1,3.691050329904557e-08
575,7042,-1,5.575885062824203e-06
575,7043,-1,5.575885062824203e-06
4,7153,-1,5.575885062824203e-06
1073,14182,-1,5.575885062824203e-06
353,7154,-1,2.956569889800443e-07
113,4522,-1,2.956569889800443e-07
1600,3994,-1,5.575885062824203e-06
1600,3998,-1,5.575885062824203e-06
1300,1656,-1,4.441560472646908e-06
1300,1657,-1,4.441560472646908e-06
14,5473,-1,2.956569889800443e-07
14,5474,-1,2.956569889800443e-07
450,4131,-1,2.956569889800443e-07
351,339,-1,2.956569889800443e-07
351,346,-1,2.956569889800443e-07
287,13084,-1,0.0003541114966119002
287,13086,-1,0.0003541114966119002
287,13087,-1,0.0003541114966119002
287,13088,-1,0.0003541114966119002
287,13089,-1,0.0003541114966119002
287,13090,-1,0.0003541114966119002
287,13091,-1,0.0003541114966119002
287,13092,-1,0.0003541114966119002
422,6058,-1,6.858096507498553e-06
422,6060,-1,6.858096507498553e-06
1337,5749,-1,4.795263873967413e-08
1337,5750,-1,4.795263873967413e-08
1729,1280,-1,0.000129323770715616
676,1322,-1,0.000129323770715616
676,1323,-1,0.000129323770715616
775,2604,-1,5.575885062824203e-06
174,5986,-1,2.956569889800443e-07
174,5989,-1,2.956569889800443e-07
1805,1500,-1,0.006636361847653927
1805,1501,-1,0.006636361847653927
1804,1500,-1,0.000129323770715616
1804,1501,-1,0.000129323770715616
270,6479,-1,0.000129323770715616
270,6480,-1,0.000129323770715616
270,6481,-1,0.000129323770715616
38,10821,-1,6.858096507498553e-06
38,10823,-1,6.858096507498553e-06
38,10829,-1,6.858096507498553e-06
38,10831,-1,6.858096507498553e-06
310,9288,-1,2.956569889800443e-07
310,9289,-1,2.956569889800443e-07
310,9290,-1,2.956569889800443e-07
310,9291,-1,2.956569889800443e-07
514,3775,-1,2.956569889800443e-07
323,6190,-1,5.27887927301375e-06
323,6191,-1,5.27887927301375e-06
882,7927,-1,0.000129323770715616
882,7928,-1,0.000129323770715616
882,7929,-1,0.000129323770715616
882,7930,-1,0.000129323770715616
882,7931,-1,0.000129323770715616
882,7932,-1,0.000129323770715616
882,7933,-1,0.000129323770715616
882,7935,-1,0.000129323770715616
563,13565,-1,5.575885062824203e-06
563,13566,-1,5.575885062824203e-06
563,13567,-1,5.575885062824203e-06
563,13568,-1,5.575885062824203e-06
1716,2233,-1,5.575885062824203e-06
1716,2234,-1,5.575885062824203e-06
12,10660,-1,5.575885062824203e-06
12,10661,-1,5.575885062824203e-06
128,4583,-1,2.956569889800443e-07
128,4584,-1,2.956569889800443e-07
128,4585,-1,2.956569889800443e-07
128,4586,-1,2.956569889800443e-07
578,10029,-1,2.956569889800443e-07
578,10030,-1,2.956569889800443e-07
578,10031,-1,2.956569889800443e-07
1400,5419,-1,3.691050329904557e-08
1400,5415,-1,3.691050329904557e-08
1400,5416,-1,3.691050329904557e-08
1400,5417,-1,3.691050329904557e-08
1400,5418,-1,3.691050329904557e-08
334,3945,0,0.5
334,3946,0,0.5
334,3947,0,0.5
334,3948,0,0.5
1480,16750,-1,1.1123215234296987e-06
1480,16751,-1,1.1123215234296987e-06
205,6091,-1,0.000129323770715616
154,8980,-1,2.956569889800443e-07
154,8981,-1,2.956569889800443e-07
1369,6436,-1,3.691050329904557e-08
1369,6437,-1,3.691050329904557e-08
236,7632,-1,2.2757556573349195e-07
236,7633,-1,2.2757556573349195e-07
981,5723,0,0.5
580,14718,-1,2.956569889800443e-07
1243,16816,-1,5.575885062824203e-06
265,1550,0,0.5
262,6296,-1,2.956569889800443e-07
1049,15197,0,0.5
1049,15198,0,0.5
1049,15199,0,0.5
1049,15200,0,0.5
1444,5018,0,0.5
507,735,-1,5.575885062824203e-06
503,14444,-1,2.956569889800443e-07
503,14445,-1,2.956569889800443e-07
355,7122,-1,2.956569889800443e-07
355,7123,-1,2.956569889800443e-07
316,8662,0,0.5
1068,6693,-1,2.2757556573349195e-07
12,14743,-1,0.1355270887673035
1090,9496,0,0.5
1090,9497,0,0.5
439,16357,-1,2.956569889800443e-07
439,16358,-1,2.956569889800443e-07
439,16359,-1,2.956569889800443e-07
439,16360,-1,2.956569889800443e-07
1243,16817,-1,5.575885062824203e-06
1522,5723,-1,4.795263873967413e-08
93,238,-1,6.858096507498553e-06
466,9005,-1,0.000129323770715616
1517,13868,-1,5.575885062824203e-06
1517,13869,-1,5.575885062824203e-06
1517,13870,-1,5.575885062824203e-06
1702,1351,-1,5.575885062824203e-06
1702,1354,-1,5.575885062824203e-06
831,11539,-1,5.575885062824203e-06
644,15877,-1,5.575885062824203e-06
1435,10098,-1,4.795263873967413e-08
552,5415,-1,2.956569889800443e-07
474,3775,-1,2.956569889800443e-07
600,15350,-1,2.956569889800443e-07
1811,1500,-1,0.000129323770715616
1811,1501,-1,0.000129323770715616
1282,3836,-1,4.795263873967413e-08
1282,3837,-1,4.795263873967413e-08
1532,1535,-1,5.77028880943779e-06
1532,1536,-1,5.77028880943779e-06
1532,1537,-1,5.77028880943779e-06
1532,1538,-1,5.77028880943779e-06
1532,1539,-1,5.77028880943779e-06
1532,1540,-1,5.77028880943779e-06
493,12041,0,0.5
493,12042,0,0.5
951,5724,-1,4.795263873967413e-08
686,1374,-1,0.000129323770715616
686,1375,-1,0.000129323770715616
679,1326,-1,5.575885062824203e-06
679,1327,-1,5.575885062824203e-06
34,5962,-1,5.575885062824203e-06
357,7858,-1,2.956569889800443e-07
357,7859,-1,2.956569889800443e-07
357,7860,-1,2.956569889800443e-07
357,7862,-1,2.956569889800443e-07
1166,11834,-1,4.795263873967413e-08
1166,11835,-1,4.795263873967413e-08
1166,11836,-1,4.795263873967413e-08
591,1567,-1,6.690609698250285e-05
591,1568,-1,6.690609698250285e-05
1150,3994,-1,5.575885062824203e-06
1735,1280,-1,0.000129323770715616
1500,1565,-1,4.795263873967413e-08
1500,1566,-1,4.795263873967413e-08
445,7942,-1,5.575885062824203e-06
445,7943,-1,5.575885062824203e-06
445,7944,-1,5.575885062824203e-06
1498,5757,0,0.5
1053,15023,0,0.5
1053,15024,0,0.5
599,12513,-1,2.956569889800443e-07
599,12515,-1,2.956569889800443e-07
599,12512,-1,2.956569889800443e-07
599,12514,-1,2.956569889800443e-07
39,4978,-1,0.000129323770715616
171,17044,-1,0.0002216382392978774
171,17045,-1,0.0002216382392978774
670,167,-1,5.575885062824203e-06
1593,5986,-1,4.795263873967413e-08
1593,5989,-1,4.795263873967413e-08
775,2601,-1,5.575885062824203e-06
775,2602,-1,5.575885062824203e-06
775,2603,-1,5.575885062824203e-06
1713,5398,-1,5.575885062824203e-06
1289,6524,-1,1.1123215234296987e-06
969,15617,-1,4.795263873967413e-08
0,3263,-1,5.575885062824203e-06
0,3265,-1,5.575885062824203e-06
0,3262,-1,5.575885062824203e-06
0,3264,-1,5.575885062824203e-06
107,194,-1,2.956569889800443e-07
107,201,-1,2.956569889800443e-07
113,4516,-1,2.956569889800443e-07
113,4517,-1,2.956569889800443e-07
521,14637,-1,2.956569889800443e-07
521,14636,-1,2.956569889800443e-07
975,16810,-1,1.3308854469376763e-05
299,8571,-1,5.575885062824203e-06
643,15877,-1,5.575885062824203e-06
1123,5327,-1,9.954713010083289e-05
1123,5328,-1,9.954713010083289e-05
938,3451,-1,9.954713010083289e-05
938,3452,-1,9.954713010083289e-05
497,6320,-1,2.956569889800443e-07
1713,5395,-1,5.575885062824203e-06
1427,2616,-1,4.795263873967413e-08
1427,2618,-1,4.795263873967413e-08
1427,2617,-1,4.795263873967413e-08
1037,11018,-1,4.795263873967413e-08
1037,11019,-1,4.795263873967413e-08
453,8639,-1,5.575885062824203e-06
590,1513,-1,2.956569889800443e-07
590,1514,-1,2.956569889800443e-07
609,10612,-1,5.575885062824203e-06
322,4464,-1,2.956569889800443e-07
322,4465,-1,2.956569889800443e-07
322,4466,-1,2.956569889800443e-07
322,4467,-1,2.956569889800443e-07
453,8638,-1,5.575885062824203e-06
147,6413,-1,5.575885062824203e-06
147,6414,-1,5.575885062824203e-06
147,6415,-1,5.575885062824203e-06
740,3107,-1,0.000129323770715616
740,3108,-1,0.000129323770715616
139,1483,-1,2.956569889800443e-07
139,1482,-1,2.956569889800443e-07
820,6202,-1,2.956569889800443e-07
1713,5397,-1,5.575885062824203e-06
793,3265,-1,2.956569889800443e-07
793,3264,-1,2.956569889800443e-07
376,14215,-1,2.956569889800443e-07
376,14216,-1,2.956569889800443e-07
794,15620,-1,2.956569889800443e-07
794,15621,-1,2.956569889800443e-07
794,15622,-1,2.956569889800443e-07
68,2637,-1,5.575885062824203e-06
68,2638,-1,5.575885062824203e-06
1313,11613,-1,1.0786885862842648e-05
1313,11616,-1,1.0786885862842648e-05
1313,11619,-1,1.0786885862842648e-05
1313,11622,-1,1.0786885862842648e-05
262,6294,-1,2.956569889800443e-07
1048,3509,0,0.5
1048,3511,0,0.5
1048,3512,0,0.5
1048,3513,0,0.5
1048,3514,0,0.5
1083,1601,0,0.5
1300,1668,-1,5.77028880943779e-06
1300,1669,-1,5.77028880943779e-06
1863,9885,0,0.5
1863,9886,0,0.5
1863,9887,0,0.5
1056,5958,-1,5.575885062824203e-06
1056,5959,-1,5.575885062824203e-06
277,2829,-1,5.575885062824203e-06
1715,3895,-1,5.575885062824203e-06
1255,15521,-1,5.575885062824203e-06
199,14551,-1,5.575885062824203e-06
1133,9877,-1,5.575885062824203e-06
1124,2601,0,0.5
1124,2602,0,0.5
1124,2603,0,0.5
217,16611,-1,5.575885062824203e-06
217,16612,-1,5.575885062824203e-06
217,16613,-1,5.575885062824203e-06
353,7144,-1,1.527105066185777e-05
353,7145,-1,1.527105066185777e-05
944,16165,0,0.5
944,16166,0,0.5
1823,13697,-1,5.575885062824203e-06
1823,13698,-1,5.575885062824203e-06
1823,13699,-1,5.575885062824203e-06
1858,4337,-1,5.575885062824203e-06
1858,4338,-1,5.575885062824203e-06
635,1379,-1,5.575885062824203e-06
236,555,-1,2.956569889800443e-07
1140,2601,-1,5.575885062824203e-06
1140,2602,-1,5.575885062824203e-06
1140,2603,-1,5.575885062824203e-06
362,6210,-1,5.575885062824203e-06
362,6211,-1,5.575885062824203e-06
362,6212,-1,5.575885062824203e-06
856,7745,0,0.5
856,7755,0,0.5
961,238,-1,5.8979738393093735e-08
358,9928,-1,2.956569889800443e-07
358,9929,-1,2.956569889800443e-07
1014,9224,-1,5.575885062824203e-06
611,4916,-1,0.000129323770715616
489,9121,-1,2.956569889800443e-07
1392,2775,-1,4.441560472646908e-06
1392,2776,-1,4.441560472646908e-06
1392,2777,-1,4.441560472646908e-06
1454,5909,-1,4.795263873967413e-08
813,6183,-1,2.956569889800443e-07
813,6184,-1,2.956569889800443e-07
813,6185,-1,2.956569889800443e-07
536,10945,-1,5.575885062824203e-06
536,10946,-1,5.575885062824203e-06
536,10947,-1,5.575885062824203e-06
695,11307,-1,2.956569889800443e-07
706,11974,-1,2.956569889800443e-07
706,11976,-1,2.956569889800443e-07
139,1486,-1,2.956569889800443e-07
139,1487,-1,2.956569889800443e-07
504,14446,-1,2.956569889800443e-07
504,14447,-1,2.956569889800443e-07
306,14175,-1,0.010684254718167129
511,4122,-1,9.954713010083289e-05
511,4123,-1,9.954713010083289e-05
1675,14948,-1,5.575885062824203e-06
653,7509,-1,5.575885062824203e-06
653,7510,-1,5.575885062824203e-06
107,197,-1,2.956569889800443e-07
107,204,-1,2.956569889800443e-07
1496,15256,-1,3.691050329904557e-08
1496,15257,-1,3.691050329904557e-08
1800,13697,-1,5.575885062824203e-06
1800,13698,-1,5.575885062824203e-06
1800,13699,-1,5.575885062824203e-06
367,8642,-1,2.956569889800443e-07
161,8528,-1,2.956569889800443e-07
862,8603,-1,2.956569889800443e-07
1375,5489,-1,4.795263873967413e-08
1375,5490,-1,4.795263873967413e-08
1104,4601,0,0.5
1104,4602,0,0.5
275,677,-1,5.575885062824203e-06
275,683,-1,5.575885062824203e-06
275,689,-1,5.575885062824203e-06
275,695,-1,5.575885062824203e-06
983,15351,-1,0.000129323770715616
631,3098,-1,5.575885062824203e-06
631,3097,-1,5.575885062824203e-06
186,14642,-1,2.2757556573349195e-07
186,14643,-1,2.2757556573349195e-07
186,14644,-1,2.2757556573349195e-07
1261,10905,-1,5.575885062824203e-06
1261,10906,-1,5.575885062824203e-06
1847,4404,-1,0.000129323770715616
1847,4406,-1,0.000129323770715616
743,4467,-1,1.527105066185777e-05
743,4464,-1,1.527105066185777e-05
743,4465,-1,1.527105066185777e-05
743,4466,-1,1.527105066185777e-05
1243,16813,0,0.5
1694,1640,-1,0.000129323770715616
1694,1641,-1,0.000129323770715616
1007,7871,-1,0.000129323770715616
1007,7873,-1,0.000129323770715616
1007,7874,-1,0.000129323770715616
1007,7872,-1,0.000129323770715616
1283,1354,-1,4.795263873967413e-08
1809,13784,-1,5.575885062824203e-06
474,3780,-1,2.956569889800443e-07
1399,3148,-1,3.691050329904557e-08
1399,3147,-1,3.691050329904557e-08
1399,3149,-1,3.691050329904557e-08
1309,6568,-1,4.9624521473139984e-08
897,224,-1,2.956569889800443e-07
897,227,-1,2.956569889800443e-07
1579,16879,0,0.5
1579,16880,0,0.5
1579,16881,0,0.5
1284,6525,-1,8.561855698016328e-07
1284,6526,-1,8.561855698016328e-07
627,2404,-1,2.956569889800443e-07
627,2406,-1,2.956569889800443e-07
1404,3953,-1,4.795263873967413e-08
1404,3954,-1,4.795263873967413e-08
